OrderID,OrderDate,ShipDate,Region,State,Category,Sub-Category,Quantity,UnitPrice,Discount,Sales,Cost,Profit,CustomerName,Segment,ShipMode,Year,Month,OrderWeek,DeliveryDays,ProfitMargin
ORD-2024-101488,2023-06-03,2023-06-10,South,Florida,Technology,Copiers,4,790.49,0.0,3161.96,1753.78,1408.18,Keith Cruz,Consumer,First Class,2023,2023-06,22,7,0.44535035231312226
ORD-2025-101489,2023-02-18,2023-02-23,West,Washington,Office Supplies,Storage,5,18.03,0.0,90.15,41.25,48.9,Catherine Pearson MD,Home Office,Standard Class,2023,2023-02,7,5,0.5424292845257903
ORD-2026-101490,2023-05-01,2023-05-04,South,Florida,Technology,Phones,6,665.59,0.05,3793.86,2423.1,1370.76,Debra Brown MD,Home Office,Same Day,2023,2023-05,18,3,0.36131011687305276
ORD-2024-101491,2022-08-25,2022-08-28,South,Tennessee,Office Supplies,Binders,4,21.23,0.05,80.67,36.74,43.93,Daniel Barron,Corporate,First Class,2022,2022-08,34,3,0.5445642742035453
ORD-2025-101492,2022-08-07,2022-08-08,East,Massachusetts,Office Supplies,Storage,2,21.33,0.0,42.66,19.5,23.16,Mallory Dean,Consumer,Standard Class,2022,2022-08,31,1,0.5428973277074544
ORD-2026-101493,2023-11-29,2023-12-02,South,North Carolina,Office Supplies,Paper,3,19.75,0.05,56.29,26.75,29.54,David Taylor,Consumer,First Class,2023,2023-11,48,3,0.5247823769763723
ORD-2024-101494,2024-01-03,2024-01-08,South,Florida,Technology,Phones,4,616.94,0.0,2467.76,1363.94,1103.82,Ruben Chavez,Consumer,Standard Class,2024,2024-01,1,5,0.4472963335170356
ORD-2025-101495,2024-05-02,2024-05-07,East,Massachusetts,Office Supplies,Binders,1,16.83,0.05,15.99,7.61,8.38,Tara Knight,Consumer,Standard Class,2024,2024-05,18,5,0.5240775484677924
ORD-2026-101496,2024-09-15,2024-09-17,West,Nevada,Technology,Computers,3,661.84,0.0,1985.52,1246.21,739.31,Melissa Mitchell,Consumer,Same Day,2024,2024-09,37,2,0.37235081993633906
ORD-2024-101497,2022-12-15,2022-12-18,Central,Texas,Furniture,Bookcases,4,242.57,0.2,776.22,636.72,139.5,Gregory Spencer,Corporate,Standard Class,2022,2022-12,50,3,0.17971709051557547
ORD-2025-101498,2023-12-04,2023-12-06,East,New Jersey,Office Supplies,Binders,5,16.66,0.0,83.3,36.93,46.37,Donald Jackson,Corporate,Standard Class,2023,2023-12,49,2,0.5566626650660264
ORD-2026-101499,2022-10-17,2022-10-19,South,Georgia,Furniture,Bookcases,3,252.19,0.05,718.74,462.81,255.93,Kathleen Hickman,Corporate,Same Day,2022,2022-10,42,2,0.35608147591618666
ORD-2024-101500,2024-07-04,2024-07-07,East,New Jersey,Office Supplies,Paper,1,18.31,0.0,18.31,8.84,9.47,Gregory Lara,Corporate,Standard Class,2024,2024-07,27,3,0.5172037138175861
ORD-2025-101501,2022-09-11,2022-09-18,East,New York,Office Supplies,Labels,3,22.0,0.1,59.4,30.58,28.82,Joshua Campbell,Consumer,Standard Class,2022,2022-09,36,7,0.4851851851851852
ORD-2026-101502,2022-12-17,2022-12-20,West,Washington,Technology,Accessories,3,876.31,0.0,2628.93,1473.53,1155.4,Brandon Burnett,Consumer,Second Class,2022,2022-12,50,3,0.43949439505806553
ORD-2024-101503,2022-08-13,2022-08-15,East,New York,Office Supplies,Paper,3,18.42,0.05,52.5,26.93,25.57,Jennifer Carney,Consumer,Standard Class,2022,2022-08,32,2,0.48704761904761906
ORD-2025-101504,2022-03-25,2022-03-28,East,Pennsylvania,Office Supplies,Binders,4,18.54,0.2,59.33,32.72,26.61,William Woods,Consumer,Second Class,2022,2022-03,12,3,0.4485083431653464
ORD-2026-101505,2022-08-04,2022-08-07,Central,Texas,Technology,Computers,1,751.67,0.0,751.67,430.93,320.74,David Wilson,Consumer,Standard Class,2022,2022-08,31,3,0.42670320752457863
ORD-2024-101506,2024-03-04,2024-03-06,West,Nevada,Furniture,Tables,1,281.72,0.0,281.72,178.55,103.17,Mark Delacruz,Corporate,Standard Class,2024,2024-03,10,2,0.36621468124378814
ORD-2025-101507,2023-06-13,2023-06-15,South,Florida,Furniture,Chairs,3,253.49,0.05,722.45,457.49,264.96,Anthony Coleman,Consumer,Standard Class,2023,2023-06,24,2,0.36675202436154747
ORD-2026-101508,2024-09-30,2024-10-05,West,California,Office Supplies,Binders,1,18.44,0.0,18.44,8.01,10.43,Benjamin Tucker,Corporate,Standard Class,2024,2024-09,40,5,0.5656182212581344
ORD-2024-101509,2024-09-12,2024-09-17,South,Tennessee,Furniture,Bookcases,4,234.41,0.0,937.64,574.87,362.77,Nancy Robinson,Consumer,Second Class,2024,2024-09,37,5,0.386896890064417
ORD-2025-101510,2022-12-20,2022-12-21,West,Nevada,Office Supplies,Storage,1,20.59,0.1,18.53,9.59,8.94,Joe Harris,Corporate,Standard Class,2022,2022-12,51,1,0.48246087425796
ORD-2026-101511,2022-06-20,2022-06-23,South,North Carolina,Office Supplies,Storage,1,19.4,0.1,17.46,8.31,9.15,Jason Jones,Consumer,Standard Class,2022,2022-06,25,3,0.5240549828178694
ORD-2024-101512,2022-06-09,2022-06-16,East,New Jersey,Furniture,Furnishings,5,290.86,0.0,1454.3,954.85,499.45,Theresa Garcia,Consumer,Second Class,2022,2022-06,23,7,0.3434298287836072
ORD-2025-101513,2024-04-22,2024-04-23,East,New York,Technology,Computers,2,801.91,0.0,1603.82,990.43,613.39,Wesley Sampson,Consumer,Second Class,2024,2024-04,17,1,0.38245563716626557
ORD-2026-101514,2022-06-25,2022-06-30,Central,Ohio,Office Supplies,Binders,3,19.7,0.0,59.1,27.66,31.44,Alan Christian,Corporate,Second Class,2022,2022-06,25,5,0.531979695431472
ORD-2024-101515,2022-10-04,2022-10-06,Central,Michigan,Office Supplies,Labels,4,21.29,0.2,68.13,38.05,30.08,John Thomas,Consumer,Second Class,2022,2022-10,40,2,0.4415088800821958
ORD-2025-101516,2024-02-07,2024-02-12,West,California,Office Supplies,Paper,3,19.44,0.05,55.4,26.78,28.62,Kathryn Carlson,Consumer,Second Class,2024,2024-02,6,5,0.5166064981949459
ORD-2026-101517,2022-02-14,2022-02-19,East,Pennsylvania,Office Supplies,Paper,3,20.81,0.2,49.94,29.5,20.44,Robert Mathews,Consumer,Standard Class,2022,2022-02,7,5,0.40929114937925515
ORD-2024-101518,2024-08-27,2024-09-01,West,Nevada,Furniture,Chairs,3,228.3,0.1,616.41,450.81,165.6,Teresa Salazar,Home Office,Standard Class,2024,2024-08,35,5,0.2686523580084684
ORD-2025-101519,2022-11-01,2022-11-04,West,Washington,Furniture,Bookcases,2,248.38,0.1,447.08,312.29,134.79,Susan Hanson,Home Office,Standard Class,2022,2022-11,44,3,0.30148966627896573
ORD-2026-101520,2024-08-25,2024-08-28,East,New Jersey,Furniture,Tables,5,292.75,0.1,1317.38,940.55,376.83,Dana Guerrero,Consumer,Standard Class,2024,2024-08,34,3,0.2860450287692237
ORD-2024-101521,2022-10-25,2022-10-28,Central,Ohio,Office Supplies,Storage,3,21.52,0.0,64.56,29.99,34.57,Eric Bowers,Corporate,Standard Class,2022,2022-10,43,3,0.5354708798017348
ORD-2025-101522,2022-06-30,2022-07-03,West,Washington,Technology,Computers,2,675.69,0.05,1283.81,755.07,528.74,Patrick Haney,Consumer,First Class,2022,2022-06,26,3,0.4118522211230634
ORD-2026-101523,2023-06-15,2023-06-17,West,California,Office Supplies,Storage,7,17.11,0.15,101.8,55.44,46.36,Michael Morgan,Home Office,Second Class,2023,2023-06,24,2,0.45540275049115914
ORD-2024-101524,2023-09-30,2023-10-05,West,Nevada,Technology,Phones,6,558.57,0.05,3183.85,1861.55,1322.3,David Gonzalez,Consumer,Standard Class,2023,2023-09,39,5,0.41531479184006787
ORD-2025-101525,2023-05-03,2023-05-06,South,North Carolina,Furniture,Furnishings,4,231.35,0.0,925.4,612.35,313.05,Richard Rodriguez,Consumer,Standard Class,2023,2023-05,18,3,0.33828614653122974
ORD-2026-101526,2024-09-12,2024-09-15,West,Washington,Office Supplies,Labels,3,19.36,0.0,58.08,27.13,30.95,Shannon Kelly,Corporate,Second Class,2024,2024-09,37,3,0.5328856749311295
ORD-2024-101527,2023-01-18,2023-01-21,West,California,Technology,Phones,2,705.2,0.0,1410.4,862.21,548.19,Curtis Woodard,Consumer,Standard Class,2023,2023-01,3,3,0.3886769710720363
ORD-2025-101528,2023-03-17,2023-03-24,Central,Texas,Furniture,Furnishings,2,269.3,0.0,538.6,359.74,178.86,Angela Martinez,Consumer,Standard Class,2023,2023-03,11,7,0.3320831786112143
ORD-2026-101529,2023-03-24,2023-03-27,East,New Jersey,Office Supplies,Paper,4,19.59,0.05,74.44,38.33,36.11,Steve Johnson,Consumer,Standard Class,2023,2023-03,12,3,0.4850886620096722
ORD-2024-101530,2023-08-17,2023-08-19,East,Massachusetts,Office Supplies,Paper,3,18.48,0.0,55.44,26.02,29.42,Colin Ramirez,Consumer,Standard Class,2023,2023-08,33,2,0.5306637806637807
ORD-2025-101531,2024-08-04,2024-08-11,South,North Carolina,Technology,Copiers,1,707.03,0.0,707.03,424.8,282.23,Mrs. Sarah Stevens,Consumer,Second Class,2024,2024-08,31,7,0.3991768383236921
ORD-2026-101532,2022-04-20,2022-04-23,West,Nevada,Office Supplies,Labels,3,19.1,0.1,51.57,26.2,25.37,David Miller,Home Office,Second Class,2022,2022-04,16,3,0.4919526856699632
ORD-2024-101533,2024-04-12,2024-04-17,Central,Ohio,Furniture,Bookcases,3,278.17,0.15,709.33,493.76,215.57,Michael Ross,Consumer,Standard Class,2024,2024-04,15,5,0.3039065033200344
ORD-2025-101534,2022-01-22,2022-01-25,East,Massachusetts,Technology,Copiers,2,626.12,0.05,1189.63,738.61,451.02,Melissa Alexander,Corporate,First Class,2022,2022-01,3,3,0.3791262829619293
ORD-2026-101535,2023-04-26,2023-04-27,Central,Ohio,Office Supplies,Binders,2,19.62,0.2,31.39,19.38,12.01,David Henderson,Consumer,Standard Class,2023,2023-04,17,1,0.3826059254539662
ORD-2024-101536,2023-08-13,2023-08-16,Central,Texas,Technology,Accessories,5,656.4,0.0,3282.0,2022.72,1259.28,Megan Hudson,Consumer,Standard Class,2023,2023-08,32,3,0.3836928702010969
ORD-2025-101537,2022-07-09,2022-07-14,West,Washington,Technology,Accessories,3,803.18,0.0,2409.54,1485.92,923.62,Yolanda Copeland,Home Office,Second Class,2022,2022-07,27,5,0.38331797770528814
ORD-2026-101538,2024-01-02,2024-01-03,Central,Ohio,Furniture,Bookcases,3,268.73,0.0,806.19,546.24,259.95,Joshua Thompson,Corporate,Standard Class,2024,2024-01,1,1,0.32244260037956307
ORD-2024-101539,2024-09-27,2024-09-30,West,Oregon,Office Supplies,Labels,4,17.29,0.15,58.79,30.43,28.36,Wesley Watson,Corporate,Standard Class,2024,2024-09,39,3,0.48239496513012414
ORD-2025-101540,2022-05-25,2022-05-30,Central,Illinois,Technology,Phones,3,624.59,0.1,1686.39,1106.0,580.39,Amanda Nguyen,Home Office,Standard Class,2022,2022-05,21,5,0.3441611964017813
ORD-2026-101541,2024-01-24,2024-01-27,Central,Texas,Furniture,Tables,1,289.11,0.1,260.2,176.61,83.59,Catherine Mullen,Consumer,Standard Class,2024,2024-01,4,3,0.3212528823981553
ORD-2024-101542,2024-08-29,2024-09-03,East,Pennsylvania,Technology,Accessories,2,681.33,0.0,1362.66,773.45,589.21,Amber Herrera,Consumer,Standard Class,2024,2024-08,35,5,0.4323969295348803
ORD-2025-101543,2024-08-04,2024-08-09,West,Washington,Office Supplies,Storage,5,19.97,0.0,99.85,48.73,51.12,Linda Bates,Home Office,Standard Class,2024,2024-08,31,5,0.5119679519278918
ORD-2026-101544,2023-09-04,2023-09-07,West,California,Furniture,Chairs,3,233.18,0.0,699.54,423.39,276.15,Paul Holloway,Corporate,Standard Class,2023,2023-09,36,3,0.3947594133287589
ORD-2024-101545,2023-08-08,2023-08-13,Central,Illinois,Office Supplies,Storage,4,17.14,0.05,65.13,29.38,35.75,Leonard Atkins,Consumer,Standard Class,2023,2023-08,32,5,0.5489021956087825
ORD-2025-101546,2023-01-30,2023-02-06,East,Massachusetts,Office Supplies,Binders,1,22.0,0.1,19.8,10.24,9.56,Thomas Yates,Home Office,Standard Class,2023,2023-01,5,7,0.48282828282828283
ORD-2026-101547,2022-01-31,2022-02-07,Central,Ohio,Furniture,Tables,3,220.92,0.15,563.35,423.54,139.81,Mary Green,Consumer,Standard Class,2022,2022-01,5,7,0.24817608946480874
ORD-2024-101548,2023-12-07,2023-12-09,South,Tennessee,Furniture,Tables,2,275.53,0.0,551.06,352.85,198.21,Robert Stewart,Consumer,Standard Class,2023,2023-12,49,2,0.35968860015243354
ORD-2025-101549,2023-08-05,2023-08-07,South,Florida,Technology,Computers,4,769.92,0.0,3079.68,1753.37,1326.31,Michael Jimenez,Corporate,Standard Class,2023,2023-08,31,2,0.4306648742726517
ORD-2026-101550,2022-09-18,2022-09-23,East,New Jersey,Furniture,Chairs,1,255.87,0.15,217.49,162.93,54.56,Regina Flores,Corporate,Standard Class,2022,2022-09,37,5,0.25086210860269437
ORD-2024-101551,2023-08-30,2023-09-02,Central,Michigan,Furniture,Tables,4,232.76,0.0,931.04,605.09,325.95,Nicolas Webb,Consumer,Second Class,2023,2023-08,35,3,0.35009236982299363
ORD-2025-101552,2024-01-12,2024-01-15,West,Oregon,Office Supplies,Binders,2,21.72,0.0,43.44,21.21,22.23,Robert Durham,Corporate,Second Class,2024,2024-01,2,3,0.5117403314917127
ORD-2026-101553,2024-03-16,2024-03-19,Central,Ohio,Technology,Computers,2,691.85,0.0,1383.7,810.05,573.65,Pamela Krueger,Consumer,Second Class,2024,2024-03,11,3,0.4145768591457686
ORD-2024-101554,2024-09-01,2024-09-06,West,Oregon,Furniture,Chairs,2,250.33,0.0,500.66,294.9,205.76,Rachael Paul,Consumer,First Class,2024,2024-09,35,5,0.41097750968721286
ORD-2025-101555,2023-07-07,2023-07-09,South,North Carolina,Office Supplies,Labels,2,20.83,0.0,41.66,19.27,22.39,Vincent Castro,Consumer,Standard Class,2023,2023-07,27,2,0.5374459913586175
ORD-2026-101556,2023-08-25,2023-08-28,Central,Texas,Office Supplies,Labels,4,16.94,0.0,67.76,29.08,38.68,Tiffany Jordan,Home Office,Standard Class,2023,2023-08,34,3,0.5708382526564344
ORD-2024-101557,2024-07-17,2024-07-20,Central,Michigan,Office Supplies,Labels,2,20.79,0.0,41.58,19.65,21.93,Cathy Lane,Consumer,Standard Class,2024,2024-07,29,3,0.5274170274170275
ORD-2025-101558,2023-03-24,2023-03-26,Central,Texas,Office Supplies,Binders,4,19.54,0.0,78.16,33.86,44.3,Jason Miller,Consumer,First Class,2023,2023-03,12,2,0.5667860798362333
ORD-2026-101559,2022-06-25,2022-06-30,Central,Illinois,Furniture,Furnishings,4,247.49,0.1,890.96,597.53,293.43,Tamara Strong,Home Office,Standard Class,2022,2022-06,25,5,0.3293413845739427
ORD-2024-101560,2023-09-29,2023-10-01,South,North Carolina,Technology,Copiers,3,704.68,0.2,1691.23,1176.64,514.59,Tina Williams,Corporate,Standard Class,2023,2023-09,39,2,0.3042696735512024
ORD-2025-101561,2023-10-20,2023-10-22,South,Florida,Technology,Accessories,4,619.76,0.0,2479.04,1566.86,912.18,Melinda Crosby,Corporate,First Class,2023,2023-10,42,2,0.36795695107783655
ORD-2026-101562,2024-06-20,2024-06-23,East,Massachusetts,Furniture,Bookcases,3,259.16,0.05,738.61,481.82,256.79,Vincent Campbell,Consumer,Standard Class,2024,2024-06,25,3,0.34766656286809006
ORD-2024-101563,2022-02-24,2022-02-27,East,New Jersey,Technology,Phones,2,716.28,0.05,1360.93,797.92,563.01,Julie Ford,Consumer,First Class,2022,2022-02,8,3,0.4136950467694885
ORD-2025-101564,2023-05-07,2023-05-09,Central,Ohio,Office Supplies,Storage,1,19.98,0.0,19.98,8.63,11.35,Jamie Kelly,Consumer,Standard Class,2023,2023-05,18,2,0.5680680680680681
ORD-2026-101565,2022-12-21,2022-12-24,South,Georgia,Office Supplies,Labels,3,23.81,0.0,71.43,34.53,36.9,Danny Foster,Home Office,Second Class,2022,2022-12,51,3,0.5165896682066358
ORD-2024-101566,2024-04-08,2024-04-13,West,Nevada,Furniture,Bookcases,1,251.14,0.1,226.03,151.14,74.89,Erin Rogers PhD,Consumer,Standard Class,2024,2024-04,15,5,0.33132769986285004
ORD-2025-101567,2024-08-05,2024-08-08,South,Tennessee,Technology,Copiers,3,557.44,0.0,1672.32,963.2,709.12,Melissa Curry,Consumer,Standard Class,2024,2024-08,32,3,0.42403367776502104
ORD-2026-101568,2023-01-31,2023-02-02,South,North Carolina,Technology,Computers,3,787.5,0.0,2362.5,1358.46,1004.04,Pamela Jackson,Consumer,Standard Class,2023,2023-01,5,2,0.4249904761904762
ORD-2024-101569,2023-04-15,2023-04-17,South,Georgia,Technology,Phones,7,757.44,0.0,5302.08,3210.38,2091.7,Francisco Hunt,Consumer,Second Class,2023,2023-04,15,2,0.3945055525378719
ORD-2025-101570,2023-10-29,2023-11-01,West,California,Office Supplies,Storage,5,16.91,0.0,84.55,37.8,46.75,Darryl Dunn,Home Office,Standard Class,2023,2023-10,43,3,0.5529272619751626
ORD-2026-101571,2023-10-17,2023-10-22,South,Georgia,Office Supplies,Labels,3,17.76,0.0,53.28,23.62,29.66,Brittany Williams,Corporate,Standard Class,2023,2023-10,42,5,0.5566816816816816
ORD-2024-101572,2022-12-03,2022-12-06,Central,Ohio,Furniture,Bookcases,1,231.17,0.0,231.17,137.64,93.53,John Velasquez,Corporate,Second Class,2022,2022-12,48,3,0.4045940217156206
ORD-2025-101573,2022-09-23,2022-09-26,Central,Michigan,Technology,Computers,3,730.13,0.1,1971.35,1258.7,712.65,Krystal Jackson,Home Office,Same Day,2022,2022-09,38,3,0.3615035381844929
ORD-2026-101574,2022-04-27,2022-05-02,Central,Illinois,Furniture,Bookcases,2,303.41,0.05,576.48,413.03,163.45,Ashley Bean,Consumer,Standard Class,2022,2022-04,17,5,0.2835310852067721
ORD-2024-101575,2023-02-10,2023-02-13,West,Oregon,Furniture,Bookcases,2,295.23,0.2,472.37,401.9,70.47,Robin Johnson,Consumer,Same Day,2023,2023-02,6,3,0.14918390244935115
ORD-2025-101576,2024-09-16,2024-09-18,South,Florida,Office Supplies,Paper,2,19.02,0.15,32.33,17.18,15.15,Brandon Spencer,Corporate,Standard Class,2024,2024-09,38,2,0.46860501082585837
ORD-2026-101577,2022-02-12,2022-02-13,East,New Jersey,Technology,Phones,2,394.64,0.0,789.28,485.24,304.04,Denise Hart,Consumer,Standard Class,2022,2022-02,6,1,0.38521183863774583
ORD-2024-101578,2022-09-15,2022-09-22,East,Pennsylvania,Technology,Computers,2,875.74,0.15,1488.76,1106.58,382.18,Wayne Sanders,Corporate,Standard Class,2022,2022-09,37,7,0.25671028238265403
ORD-2025-101579,2023-07-24,2023-07-25,West,California,Technology,Copiers,2,710.58,0.1,1279.04,833.4,445.64,Billy Leonard,Consumer,Standard Class,2023,2023-07,30,1,0.34841756317237926
ORD-2026-101580,2022-12-24,2022-12-27,Central,Texas,Office Supplies,Binders,2,21.22,0.0,42.44,21.0,21.44,Vanessa Gardner,Consumer,Standard Class,2022,2022-12,51,3,0.5051837888784166
ORD-2024-101581,2024-07-20,2024-07-21,East,New Jersey,Furniture,Tables,5,233.68,0.0,1168.4,788.3,380.1,James Thompson,Corporate,Standard Class,2024,2024-07,29,1,0.3253166723724752
ORD-2025-101582,2022-10-14,2022-10-17,South,Georgia,Furniture,Bookcases,5,208.09,0.15,884.38,683.67,200.71,Anthony Mccormick,Corporate,Same Day,2022,2022-10,41,3,0.22694995363983808
ORD-2026-101583,2022-09-15,2022-09-17,Central,Ohio,Technology,Phones,3,740.21,0.05,2109.6,1416.21,693.39,Nathan Foley,Consumer,Second Class,2022,2022-09,37,2,0.3286831626848692
ORD-2024-101584,2024-09-22,2024-09-27,South,Georgia,Technology,Phones,4,752.0,0.0,3008.0,1757.26,1250.74,Heather Massey,Home Office,Standard Class,2024,2024-09,38,5,0.41580452127659573
ORD-2025-101585,2024-09-14,2024-09-16,South,Georgia,Technology,Accessories,3,702.42,0.0,2107.26,1213.61,893.65,Robert Cannon,Consumer,First Class,2024,2024-09,37,2,0.4240815086890084
ORD-2026-101586,2022-08-28,2022-09-02,West,Oregon,Office Supplies,Paper,4,19.27,0.1,69.37,36.31,33.06,Madison Harrell,Corporate,Second Class,2022,2022-08,34,5,0.4765748882802364
ORD-2024-101587,2023-05-02,2023-05-05,South,Georgia,Office Supplies,Labels,3,22.87,0.1,61.75,32.74,29.01,Keith Ramirez,Home Office,Standard Class,2023,2023-05,18,3,0.46979757085020246
ORD-2025-101588,2023-02-11,2023-02-13,South,North Carolina,Office Supplies,Binders,3,19.09,0.2,45.82,24.73,21.09,Christopher Gibson,Corporate,Standard Class,2023,2023-02,6,2,0.46027935399388914
ORD-2026-101589,2024-09-14,2024-09-16,Central,Michigan,Office Supplies,Labels,5,21.42,0.0,107.1,52.3,54.8,Patrick Welch,Consumer,First Class,2024,2024-09,37,2,0.5116713352007469
ORD-2024-101590,2023-10-14,2023-10-21,West,California,Office Supplies,Binders,4,23.73,0.05,90.17,46.96,43.21,Alexander Walker,Corporate,Second Class,2023,2023-10,41,7,0.4792059443273816
ORD-2025-101591,2023-10-01,2023-10-04,South,North Carolina,Office Supplies,Binders,5,18.91,0.0,94.55,42.6,51.95,Daniel Robertson,Corporate,Standard Class,2023,2023-10,39,3,0.5494447382337388
ORD-2026-101592,2022-07-22,2022-07-24,Central,Texas,Furniture,Chairs,3,226.97,0.05,646.86,459.61,187.25,Michael Macias,Consumer,First Class,2022,2022-07,29,2,0.2894753115048078
ORD-2024-101593,2022-02-22,2022-02-27,South,Georgia,Technology,Phones,3,647.82,0.0,1943.46,1201.85,741.61,Sarah Jimenez,Consumer,Standard Class,2022,2022-02,8,5,0.3815926234653659
ORD-2025-101594,2023-04-19,2023-04-22,Central,Michigan,Technology,Copiers,2,539.07,0.0,1078.14,634.46,443.68,James Smith,Home Office,Standard Class,2023,2023-04,16,3,0.41152354981727784
ORD-2026-101595,2024-07-27,2024-07-30,West,California,Technology,Accessories,3,684.18,0.0,2052.54,1175.82,876.72,Jeremy Jones,Consumer,Standard Class,2024,2024-07,30,3,0.4271390569733111
ORD-2024-101596,2022-09-07,2022-09-10,Central,Ohio,Office Supplies,Paper,3,19.72,0.0,59.16,26.91,32.25,James Rich,Consumer,Same Day,2022,2022-09,36,3,0.545131845841785
ORD-2025-101597,2023-07-09,2023-07-10,Central,Texas,Office Supplies,Binders,2,21.73,0.0,43.46,18.94,24.52,Steven Moss,Corporate,Same Day,2023,2023-07,27,1,0.5641969627243442
ORD-2026-101598,2023-09-03,2023-09-05,East,Pennsylvania,Office Supplies,Storage,2,19.02,0.15,32.33,18.78,13.55,Bradley Shaw,Corporate,Standard Class,2023,2023-09,35,2,0.41911537271883703
ORD-2024-101599,2022-05-29,2022-06-01,East,New Jersey,Office Supplies,Paper,3,24.76,0.0,74.28,33.55,40.73,Kathleen Hernandez,Consumer,First Class,2022,2022-05,21,3,0.5483306408185245
ORD-2025-101600,2022-11-08,2022-11-13,West,California,Furniture,Chairs,4,220.54,0.05,838.05,588.94,249.11,Jonathan Stone,Consumer,Standard Class,2022,2022-11,45,5,0.297249567448243
ORD-2026-101601,2024-08-14,2024-08-17,East,New Jersey,Furniture,Tables,4,262.56,0.0,1050.24,695.8,354.44,Charles Cooper,Consumer,Standard Class,2024,2024-08,33,3,0.33748476538695915
ORD-2024-101602,2023-01-16,2023-01-19,South,North Carolina,Furniture,Bookcases,3,243.84,0.15,621.79,469.76,152.03,Rhonda Harris,Consumer,Standard Class,2023,2023-01,3,3,0.24450377136975507
ORD-2025-101603,2022-05-16,2022-05-19,West,Oregon,Furniture,Chairs,4,245.55,0.15,834.87,623.78,211.09,Eric Shaffer,Corporate,Standard Class,2022,2022-05,20,3,0.2528417597949381
ORD-2026-101604,2023-07-09,2023-07-16,West,Oregon,Office Supplies,Labels,2,22.44,0.0,44.88,21.89,22.99,Terry Johnson,Consumer,Second Class,2023,2023-07,27,7,0.5122549019607843
ORD-2024-101605,2022-06-19,2022-06-26,East,New York,Furniture,Furnishings,4,226.93,0.0,907.72,553.71,354.01,Amy Watson,Corporate,Standard Class,2022,2022-06,24,7,0.38999911867095577
ORD-2025-101606,2024-07-22,2024-07-25,South,North Carolina,Office Supplies,Labels,6,20.27,0.0,121.62,52.57,69.05,Teresa Bruce,Consumer,Standard Class,2024,2024-07,30,3,0.567752014471304
ORD-2026-101607,2024-09-17,2024-09-20,East,New Jersey,Furniture,Tables,2,305.14,0.2,488.22,379.81,108.41,Carl Tyler,Home Office,Standard Class,2024,2024-09,38,3,0.22205153414444306
ORD-2024-101608,2022-10-19,2022-10-21,Central,Michigan,Office Supplies,Binders,1,21.01,0.0,21.01,10.04,10.97,Brent Bush,Consumer,Second Class,2022,2022-10,42,2,0.5221323179438363
ORD-2025-101609,2023-06-08,2023-06-11,South,Florida,Furniture,Bookcases,3,232.32,0.0,696.96,454.21,242.75,Rachel Kim,Corporate,Second Class,2023,2023-06,23,3,0.34829832415059686
ORD-2026-101610,2024-06-21,2024-06-24,Central,Ohio,Office Supplies,Storage,3,17.89,0.0,53.67,24.41,29.26,Zachary Dominguez,Consumer,Standard Class,2024,2024-06,25,3,0.5451835289733558
ORD-2024-101611,2023-06-09,2023-06-11,West,Oregon,Office Supplies,Paper,2,20.72,0.0,41.44,18.55,22.89,Kyle Cole,Consumer,Second Class,2023,2023-06,23,2,0.5523648648648649
ORD-2025-101612,2023-08-06,2023-08-09,West,Washington,Office Supplies,Labels,5,22.85,0.0,114.25,51.78,62.47,Keith Price,Corporate,Second Class,2023,2023-08,31,3,0.5467833698030634
ORD-2026-101613,2022-09-21,2022-09-24,West,Washington,Furniture,Chairs,5,302.67,0.0,1513.35,893.98,619.37,Dustin Curtis,Home Office,First Class,2022,2022-09,38,3,0.4092708230085572
ORD-2024-101614,2024-09-19,2024-09-24,South,Florida,Office Supplies,Paper,3,18.46,0.1,49.84,25.1,24.74,Corey Diaz,Consumer,Standard Class,2024,2024-09,38,5,0.49638844301765644
ORD-2025-101615,2024-06-04,2024-06-11,Central,Illinois,Office Supplies,Binders,3,23.92,0.0,71.76,32.31,39.45,Gabrielle Clark,Corporate,Same Day,2024,2024-06,23,7,0.5497491638795987
ORD-2026-101616,2023-10-20,2023-10-22,South,North Carolina,Technology,Accessories,3,774.68,0.0,2324.04,1281.23,1042.81,David Hines,Consumer,Standard Class,2023,2023-10,42,2,0.44870570213937794
ORD-2024-101617,2022-05-05,2022-05-10,Central,Illinois,Furniture,Chairs,3,238.1,0.2,571.44,432.18,139.26,Mason Hall,Consumer,Standard Class,2022,2022-05,18,5,0.24370012599748
ORD-2025-101618,2023-09-07,2023-09-10,East,New York,Office Supplies,Paper,3,22.03,0.0,66.09,30.9,35.19,Christine Summers,Consumer,Standard Class,2023,2023-09,36,3,0.5324557421697684
ORD-2026-101619,2022-01-13,2022-01-16,South,Tennessee,Office Supplies,Storage,1,18.46,0.0,18.46,8.62,9.84,Ashley Evans,Consumer,Standard Class,2022,2022-01,2,3,0.533044420368364
ORD-2024-101620,2022-11-14,2022-11-17,East,New York,Technology,Phones,3,677.36,0.0,2032.08,1120.38,911.7,Bradley Washington,Consumer,Standard Class,2022,2022-11,46,3,0.44865359631510576
ORD-2025-101621,2022-03-07,2022-03-10,South,North Carolina,Technology,Computers,3,742.55,0.05,2116.27,1402.83,713.44,Tamara Bartlett,Corporate,Standard Class,2022,2022-03,10,3,0.33712144480619205
